image,image_path,gt_count,pred_count,tp,fp,fn,predicted_at_least_one_cylinder,matched_at_least_one_cylinder
68_jpg.rf.b25d2b59e4ead180ae0ca4aca63f6c72.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\68_jpg.rf.b25d2b59e4ead180ae0ca4aca63f6c72.jpg,4,4,4,0,0,True,True
68_png_jpg.rf.ab21b1b6b994a23270fa7739b1db5c31.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\68_png_jpg.rf.ab21b1b6b994a23270fa7739b1db5c31.jpg,2,2,2,0,0,True,True
6_JPG_jpg.rf.3d5376d7a217b0ae125f57f9588119c5.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\6_JPG_jpg.rf.3d5376d7a217b0ae125f57f9588119c5.jpg,26,17,11,6,15,True,True
6_png_jpg.rf.0d518e677255f75a3ef82c1d1b1aedd1.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\6_png_jpg.rf.0d518e677255f75a3ef82c1d1b1aedd1.jpg,1,1,1,0,0,True,True
6_png_jpg.rf.2a50f2a7c4b4df48a147cc5fbdd59f19.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\6_png_jpg.rf.2a50f2a7c4b4df48a147cc5fbdd59f19.jpg,1,1,1,0,0,True,True
70_jpg.rf.c81da83cfae6da5961876daddf894300.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\70_jpg.rf.c81da83cfae6da5961876daddf894300.jpg,7,8,7,1,0,True,True
72_jpg.rf.79172534d58634e072b692f81dff4de6.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\72_jpg.rf.79172534d58634e072b692f81dff4de6.jpg,1,1,1,0,0,True,True
72_jpg.rf.a9e16d700cbda6f939e821f626106c4c.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\72_jpg.rf.a9e16d700cbda6f939e821f626106c4c.jpg,1,1,1,0,0,True,True
75_jpg.rf.5c0d11c710b247f5333bcb64aee2866b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\75_jpg.rf.5c0d11c710b247f5333bcb64aee2866b.jpg,2,2,2,0,0,True,True
78_png_jpg.rf.5b44668e1ffbe065871fd66d680a02d1.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\78_png_jpg.rf.5b44668e1ffbe065871fd66d680a02d1.jpg,1,1,1,0,0,True,True
79_jpg.rf.0c0c4452233a0f932046d7242cee0700.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\79_jpg.rf.0c0c4452233a0f932046d7242cee0700.jpg,1,1,1,0,0,True,True
7_jpg.rf.5af282e6e976bc6b59d9043114907119.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\7_jpg.rf.5af282e6e976bc6b59d9043114907119.jpg,1,1,1,0,0,True,True
84_jpg.rf.ee4aab952ef0f9a87b29b4ac063be11a.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\84_jpg.rf.ee4aab952ef0f9a87b29b4ac063be11a.jpg,1,2,1,1,0,True,True
89_jpg.rf.efab239fec003f02ab7ff38332461819.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\89_jpg.rf.efab239fec003f02ab7ff38332461819.jpg,1,1,1,0,0,True,True
8_jpg.rf.63a58f22e435e4788f138fb35c185c3f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\8_jpg.rf.63a58f22e435e4788f138fb35c185c3f.jpg,1,1,1,0,0,True,True
90_png_jpg.rf.8faf814273adfc8edbbefdb3adf1d6c0.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\90_png_jpg.rf.8faf814273adfc8edbbefdb3adf1d6c0.jpg,1,1,1,0,0,True,True
93_jpg.rf.a309470d7e5d458f7fa7eb816bb3a370.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\93_jpg.rf.a309470d7e5d458f7fa7eb816bb3a370.jpg,2,1,1,0,1,True,True
9_jpg.rf.1b14a6e1527874cd56d82a36d6bf2e89.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\9_jpg.rf.1b14a6e1527874cd56d82a36d6bf2e89.jpg,1,1,1,0,0,True,True
aszd-_jpg.rf.da41df754034dc828cf0908c905e1653.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\aszd-_jpg.rf.da41df754034dc828cf0908c905e1653.jpg,1,1,1,0,0,True,True
cvgbjhnkjm_jpg.rf.ee2633b92b8397ad3573bd4355e91731.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\cvgbjhnkjm_jpg.rf.ee2633b92b8397ad3573bd4355e91731.jpg,1,1,1,0,0,True,True
E02_jpg.rf.d3d8acb5280bd235f4bbf40bb361ef4f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E02_jpg.rf.d3d8acb5280bd235f4bbf40bb361ef4f.jpg,2,2,2,0,0,True,True
E111_jpg.rf.f9d2c44649bcd7e83f2a541f96c1b463.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E111_jpg.rf.f9d2c44649bcd7e83f2a541f96c1b463.jpg,1,1,1,0,0,True,True
E55_jpg.rf.10add24fbf81fef0128c7cd19e5f0625.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E55_jpg.rf.10add24fbf81fef0128c7cd19e5f0625.jpg,5,5,5,0,0,True,True
E60_jpg.rf.8b3f36f9631045285bb1121b458232d0.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E60_jpg.rf.8b3f36f9631045285bb1121b458232d0.jpg,8,8,8,0,0,True,True
E68_JPG_jpg.rf.e41ce35f098e9c64e4ea4d7ca1e11c8c.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E68_JPG_jpg.rf.e41ce35f098e9c64e4ea4d7ca1e11c8c.jpg,1,1,1,0,0,True,True
E74_jpg.rf.60b334c14526935d14b9825ab8e0d136.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E74_jpg.rf.60b334c14526935d14b9825ab8e0d136.jpg,6,8,6,2,0,True,True
E80_JPG_jpg.rf.3fc26a28126801f4ce6e96163746caf0.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\E80_JPG_jpg.rf.3fc26a28126801f4ce6e96163746caf0.jpg,4,6,4,2,0,True,True
e_jpg.rf.710bce5aa5d72a0e22debfd25a6bd778.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\e_jpg.rf.710bce5aa5d72a0e22debfd25a6bd778.jpg,1,1,1,0,0,True,True
frame1-1890_jpg.rf.1c70587c0db5ff1cdc5d36f175bbb52f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame1-1890_jpg.rf.1c70587c0db5ff1cdc5d36f175bbb52f.jpg,1,1,1,0,0,True,True
frame1-2070_jpg.rf.f056b5f40f9c133ab85413a7f8185ab4.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame1-2070_jpg.rf.f056b5f40f9c133ab85413a7f8185ab4.jpg,4,4,4,0,0,True,True
frame1-2220_jpg.rf.c0e8d4b8bf2e63beee4137332c279deb.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame1-2220_jpg.rf.c0e8d4b8bf2e63beee4137332c279deb.jpg,11,14,11,3,0,True,True
frame1-4470_jpg.rf.844368b1d6067d3abc9faa4a08543e5b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame1-4470_jpg.rf.844368b1d6067d3abc9faa4a08543e5b.jpg,4,4,4,0,0,True,True
frame1-660_jpg.rf.8b4409beaea3f4a831d17511622bb95d.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame1-660_jpg.rf.8b4409beaea3f4a831d17511622bb95d.jpg,8,10,8,2,0,True,True
frame10-1620_jpg.rf.748c34b0059722ea52862e4bbe1292d6.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame10-1620_jpg.rf.748c34b0059722ea52862e4bbe1292d6.jpg,2,2,2,0,0,True,True
frame10-1920_jpg.rf.66fc72a6e0a9e52bebbff48099e7a67b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame10-1920_jpg.rf.66fc72a6e0a9e52bebbff48099e7a67b.jpg,1,1,1,0,0,True,True
frame10-2670_jpg.rf.64bfb42ef9da44501484a6afa5108d88.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame10-2670_jpg.rf.64bfb42ef9da44501484a6afa5108d88.jpg,1,1,1,0,0,True,True
frame10-780_jpg.rf.ef800819b3376b658fa7451b4db56666.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame10-780_jpg.rf.ef800819b3376b658fa7451b4db56666.jpg,1,1,1,0,0,True,True
frame11-8340_jpg.rf.138f09c092a41addb338594fc1923233.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame11-8340_jpg.rf.138f09c092a41addb338594fc1923233.jpg,6,11,6,5,0,True,True
frame13-120_jpg.rf.7185c8ef64a158f2191ef37acae4d522.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-120_jpg.rf.7185c8ef64a158f2191ef37acae4d522.jpg,6,6,5,1,1,True,True
frame13-14550_jpg.rf.2e505311a202841ecad4b042de2217f5.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-14550_jpg.rf.2e505311a202841ecad4b042de2217f5.jpg,2,2,2,0,0,True,True
frame13-14550_jpg.rf.68150eafcac59f3bdb87d8ff1a190d3d.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-14550_jpg.rf.68150eafcac59f3bdb87d8ff1a190d3d.jpg,2,3,2,1,0,True,True
frame13-14730_jpg.rf.875ec7174933e92e2e1a89796a354ae1.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-14730_jpg.rf.875ec7174933e92e2e1a89796a354ae1.jpg,2,2,2,0,0,True,True
frame13-14940_jpg.rf.f80778f14eeed4c1c7b4ddd850089813.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-14940_jpg.rf.f80778f14eeed4c1c7b4ddd850089813.jpg,2,2,2,0,0,True,True
frame13-16020_jpg.rf.5cfd05a7d7f0fc9bb37ffa707df0395e.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-16020_jpg.rf.5cfd05a7d7f0fc9bb37ffa707df0395e.jpg,6,5,5,0,1,True,True
frame13-17520_jpg.rf.bf2b9accd335e77f19974399be423149.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-17520_jpg.rf.bf2b9accd335e77f19974399be423149.jpg,4,4,4,0,0,True,True
frame13-18930_jpg.rf.d3dca9ccc775c4411a4cf70208b9086f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-18930_jpg.rf.d3dca9ccc775c4411a4cf70208b9086f.jpg,12,11,11,0,1,True,True
frame13-19920_jpg.rf.25e175045dce9c5af046e704438f62bc.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-19920_jpg.rf.25e175045dce9c5af046e704438f62bc.jpg,7,8,7,1,0,True,True
frame13-20190_jpg.rf.42ec8228d7ff99fdbf1905ee53ec1207.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-20190_jpg.rf.42ec8228d7ff99fdbf1905ee53ec1207.jpg,3,3,2,1,1,True,True
frame13-2370_jpg.rf.c607f2087174a61ff983e8cc16aaf0b9.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-2370_jpg.rf.c607f2087174a61ff983e8cc16aaf0b9.jpg,6,7,6,1,0,True,True
frame13-25380_jpg.rf.82fc24a8ae2ceb35bdf4b4e64b27a2d2.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-25380_jpg.rf.82fc24a8ae2ceb35bdf4b4e64b27a2d2.jpg,5,6,5,1,0,True,True
frame13-3750_jpg.rf.083574137254422e890608007aee2096.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-3750_jpg.rf.083574137254422e890608007aee2096.jpg,6,4,4,0,2,True,True
frame13-7770_jpg.rf.e079c479d1430b401e16490dd346316d.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame13-7770_jpg.rf.e079c479d1430b401e16490dd346316d.jpg,2,2,2,0,0,True,True
frame15-30_jpg.rf.a4de3b2664b62d691578481cd773b70c.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame15-30_jpg.rf.a4de3b2664b62d691578481cd773b70c.jpg,1,1,1,0,0,True,True
frame15-900_jpg.rf.beab1413fcd4916ac872d3014bb55a7d.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame15-900_jpg.rf.beab1413fcd4916ac872d3014bb55a7d.jpg,14,16,14,2,0,True,True
frame16-0_jpg.rf.d0dc0eaeee1aaacb7ed8fc6cd5cd17a8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-0_jpg.rf.d0dc0eaeee1aaacb7ed8fc6cd5cd17a8.jpg,2,2,2,0,0,True,True
frame16-10500_jpg.rf.b8a2a97298aaf0ce4d4a013349967a24.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-10500_jpg.rf.b8a2a97298aaf0ce4d4a013349967a24.jpg,2,2,2,0,0,True,True
frame16-18750_jpg.rf.150a8ca70c55adf8ea9fd78795c59613.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-18750_jpg.rf.150a8ca70c55adf8ea9fd78795c59613.jpg,7,7,7,0,0,True,True
frame16-4740_jpg.rf.c7e540f89b44ed4014eae50ad38a41dc.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-4740_jpg.rf.c7e540f89b44ed4014eae50ad38a41dc.jpg,6,7,6,1,0,True,True
frame16-6090_jpg.rf.079a44d2b6962a20939483b54f07e029.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-6090_jpg.rf.079a44d2b6962a20939483b54f07e029.jpg,2,3,2,1,0,True,True
frame16-6090_jpg.rf.d9b3e30892ca250447b02cc307db8729.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-6090_jpg.rf.d9b3e30892ca250447b02cc307db8729.jpg,3,3,3,0,0,True,True
frame16-6240_jpg.rf.4776a5586a195a4b3ae6f05c849fe36f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-6240_jpg.rf.4776a5586a195a4b3ae6f05c849fe36f.jpg,3,4,3,1,0,True,True
frame16-6330_jpg.rf.15d0f549ad5615e5c224702acede9ea7.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-6330_jpg.rf.15d0f549ad5615e5c224702acede9ea7.jpg,1,1,1,0,0,True,True
frame16-7110_jpg.rf.6a6f54698b013cf0c300b05c31319f10.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame16-7110_jpg.rf.6a6f54698b013cf0c300b05c31319f10.jpg,5,5,5,0,0,True,True
frame17-270_jpg.rf.fc26bb826762b23ee2c16291ee67ddb7.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame17-270_jpg.rf.fc26bb826762b23ee2c16291ee67ddb7.jpg,1,2,1,1,0,True,True
frame18-2160_jpg.rf.29959743bc0ab774262a1215b14866da.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame18-2160_jpg.rf.29959743bc0ab774262a1215b14866da.jpg,1,1,1,0,0,True,True
frame18-2160_jpg.rf.c93ccfb637c58dee5669ca34cb4ab14e.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame18-2160_jpg.rf.c93ccfb637c58dee5669ca34cb4ab14e.jpg,4,5,4,1,0,True,True
frame18-60_jpg.rf.3be0e4460bab89fe720af438fc11eb51.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame18-60_jpg.rf.3be0e4460bab89fe720af438fc11eb51.jpg,7,13,7,6,0,True,True
frame18-60_jpg.rf.6778f4f95cd7178051a71f44d9e4c698.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame18-60_jpg.rf.6778f4f95cd7178051a71f44d9e4c698.jpg,9,10,8,2,1,True,True
frame19-3150_jpg.rf.aab00f4765a5b5d45d1e2e2dbc28d953.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame19-3150_jpg.rf.aab00f4765a5b5d45d1e2e2dbc28d953.jpg,1,2,1,1,0,True,True
frame19-5910_jpg.rf.25cde1cbae953b238fb1cb6331a02b14.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame19-5910_jpg.rf.25cde1cbae953b238fb1cb6331a02b14.jpg,1,1,1,0,0,True,True
frame19-7920_jpg.rf.74a5b647c2d79fb4bd4e6562e1a28cec.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame19-7920_jpg.rf.74a5b647c2d79fb4bd4e6562e1a28cec.jpg,8,9,8,1,0,True,True
frame2-120_jpg.rf.0075ddfd7ccbdeb7896042a7127f3a69.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-120_jpg.rf.0075ddfd7ccbdeb7896042a7127f3a69.jpg,6,8,6,2,0,True,True
frame2-1290_jpg.rf.dfbb9720e71f2b8eac5f3989913f9902.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-1290_jpg.rf.dfbb9720e71f2b8eac5f3989913f9902.jpg,3,6,3,3,0,True,True
frame2-1380_jpg.rf.aee6745704d2d46aff99c99f32e45f11.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-1380_jpg.rf.aee6745704d2d46aff99c99f32e45f11.jpg,2,6,2,4,0,True,True
frame2-240_jpg.rf.ec79c87c7543469ba4e87b0e7388a062.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-240_jpg.rf.ec79c87c7543469ba4e87b0e7388a062.jpg,4,9,4,5,0,True,True
frame2-2910_jpg.rf.c35beab31742d6d100eedf884a54100a.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-2910_jpg.rf.c35beab31742d6d100eedf884a54100a.jpg,1,1,1,0,0,True,True
frame2-300_jpg.rf.ab8900c7634f35f4d82b9524aa899a29.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-300_jpg.rf.ab8900c7634f35f4d82b9524aa899a29.jpg,7,9,7,2,0,True,True
frame2-990_jpg.rf.0759753186fc5c99585298ba98942bf9.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame2-990_jpg.rf.0759753186fc5c99585298ba98942bf9.jpg,8,10,8,2,0,True,True
frame20-2670_jpg.rf.96c0d516cdf99e9004dc27c3d622d313.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-2670_jpg.rf.96c0d516cdf99e9004dc27c3d622d313.jpg,1,1,1,0,0,True,True
frame20-2850_jpg.rf.6d1a95d262ae59e1c6ebf62d4f5597eb.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-2850_jpg.rf.6d1a95d262ae59e1c6ebf62d4f5597eb.jpg,4,4,4,0,0,True,True
frame20-2880_jpg.rf.ceb991225c6a7940d0a4dd2bd34ef38a.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-2880_jpg.rf.ceb991225c6a7940d0a4dd2bd34ef38a.jpg,1,1,1,0,0,True,True
frame20-2910_jpg.rf.56b94f6f34fcf5dd5573ec2003295a1a.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-2910_jpg.rf.56b94f6f34fcf5dd5573ec2003295a1a.jpg,1,1,1,0,0,True,True
frame20-3210_jpg.rf.c0e954029e42a1179c51b86d63a31ee9.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-3210_jpg.rf.c0e954029e42a1179c51b86d63a31ee9.jpg,9,10,8,2,1,True,True
frame20-3420_jpg.rf.0ad0cf495acb324f4fa4f16a689839d9.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-3420_jpg.rf.0ad0cf495acb324f4fa4f16a689839d9.jpg,2,1,1,0,1,True,True
frame20-600_jpg.rf.beaf1c1af3bc58ba1774df9476e9c28b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame20-600_jpg.rf.beaf1c1af3bc58ba1774df9476e9c28b.jpg,1,1,1,0,0,True,True
frame22-3660_jpg.rf.a5d071d0c48ef8879e41740ba0066682.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame22-3660_jpg.rf.a5d071d0c48ef8879e41740ba0066682.jpg,1,1,1,0,0,True,True
frame22-600_jpg.rf.f7cf62cabe5647effcb0103d290ee67e.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame22-600_jpg.rf.f7cf62cabe5647effcb0103d290ee67e.jpg,4,3,3,0,1,True,True
frame22-780_jpg.rf.d157b4e3b8f030c545a4d0c2dac89b8c.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame22-780_jpg.rf.d157b4e3b8f030c545a4d0c2dac89b8c.jpg,8,4,4,0,4,True,True
frame23-3150_jpg.rf.61123c8b3e9d3690f45f289d4f201ac8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame23-3150_jpg.rf.61123c8b3e9d3690f45f289d4f201ac8.jpg,1,1,1,0,0,True,True
frame25-1140_jpg.rf.37f6642c6dfbb0c2602e9e1e60f09e22.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame25-1140_jpg.rf.37f6642c6dfbb0c2602e9e1e60f09e22.jpg,1,1,1,0,0,True,True
frame25-1200_jpg.rf.0f46c4a0197838c63d22b4cc77ee168f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame25-1200_jpg.rf.0f46c4a0197838c63d22b4cc77ee168f.jpg,1,1,1,0,0,True,True
frame26-10680_jpg.rf.17851822fe9a13f118dc7dc18919f036.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-10680_jpg.rf.17851822fe9a13f118dc7dc18919f036.jpg,6,5,4,1,2,True,True
frame26-11880_jpg.rf.9d53e5569935150598a9708822fbf558.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-11880_jpg.rf.9d53e5569935150598a9708822fbf558.jpg,2,2,2,0,0,True,True
frame26-12540_jpg.rf.0486450395c76e78c40a3445cdae1586.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-12540_jpg.rf.0486450395c76e78c40a3445cdae1586.jpg,3,4,3,1,0,True,True
frame26-13080_jpg.rf.8c8cf1aedf211f869a45bb75f0016a33.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-13080_jpg.rf.8c8cf1aedf211f869a45bb75f0016a33.jpg,5,5,5,0,0,True,True
frame26-5190_jpg.rf.b9c4a19a1a678784a0b9d670371be23b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-5190_jpg.rf.b9c4a19a1a678784a0b9d670371be23b.jpg,9,9,9,0,0,True,True
frame26-5730_jpg.rf.1c9629e9d96c2bfcde20bcdebd0d6caf.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-5730_jpg.rf.1c9629e9d96c2bfcde20bcdebd0d6caf.jpg,2,2,2,0,0,True,True
frame26-6030_jpg.rf.602abccfffeb833e5af2eb82f8d61d55.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame26-6030_jpg.rf.602abccfffeb833e5af2eb82f8d61d55.jpg,1,1,1,0,0,True,True
frame27-240_jpg.rf.311ad9846fb26d4bde0c0bfb57e15d66.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame27-240_jpg.rf.311ad9846fb26d4bde0c0bfb57e15d66.jpg,8,9,8,1,0,True,True
frame27-3780_jpg.rf.4abde435c0be4ee10e2c32e1ce1c427b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame27-3780_jpg.rf.4abde435c0be4ee10e2c32e1ce1c427b.jpg,1,1,1,0,0,True,True
frame27-4200_jpg.rf.1657155bfcf0940e43505329f8d51d9a.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame27-4200_jpg.rf.1657155bfcf0940e43505329f8d51d9a.jpg,2,2,2,0,0,True,True
frame28-1230_jpg.rf.414a35a2a59aa7c4b09c90ffbf5008b1.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-1230_jpg.rf.414a35a2a59aa7c4b09c90ffbf5008b1.jpg,1,1,1,0,0,True,True
frame28-1350_jpg.rf.fba73153e9ebcfa48db5a2f1f651482f.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-1350_jpg.rf.fba73153e9ebcfa48db5a2f1f651482f.jpg,1,1,1,0,0,True,True
frame28-1500_jpg.rf.74ae15b1f0489ff9139889e577c2bd6b.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-1500_jpg.rf.74ae15b1f0489ff9139889e577c2bd6b.jpg,1,1,1,0,0,True,True
frame28-150_jpg.rf.78c8143e13339d18775b3728565e1cc4.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-150_jpg.rf.78c8143e13339d18775b3728565e1cc4.jpg,7,4,4,0,3,True,True
frame28-1530_jpg.rf.04f07fc64babe33afc7dabf26d8240ab.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-1530_jpg.rf.04f07fc64babe33afc7dabf26d8240ab.jpg,1,1,1,0,0,True,True
frame28-180_jpg.rf.3eb75660298eb8eb39f18551b9fb9bbb.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-180_jpg.rf.3eb75660298eb8eb39f18551b9fb9bbb.jpg,1,1,1,0,0,True,True
frame28-180_jpg.rf.d5ebc04748ef3f42f8d3ee7f4d217ed4.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\frame28-180_jpg.rf.d5ebc04748ef3f42f8d3ee7f4d217ed4.jpg,6,4,4,0,2,True,True
